"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YKL220C",0.920374164212795,0.822615563925125,0.0605996190245905,-0.0843565653869884,-0.51881420371224,-0.908831198701524,-0.2509421353051,-0.040645244056658
"YKL219W",-0.231880691004373,-0.0480482184294377,0.121659141510625,0.144222815799681,0.187219231533696,-0.250828636318605,-0.0220966476342745,0.0997530045426949
"YKL218C",-0.103777513195764,-0.0886139446191976,0.148747823862834,1.00636238396226,1.2539176445951,0.776476265902716,-0.718311710701368,-2.27480094980658
"YKL217W",4.81432045030926,4.73602204046457,2.74399736766997,-0.752771456346998,-1.42605604893325,-2.91574232627395,-3.63009284186862,-3.56967718502099
"YKL216W",-3.95727761916031,-3.71179752079938,-0.892279877930466,0.732055549647511,1.35822018532867,1.86653055560669,2.63225199471892,1.97229673258836
"YKL215C",0.421801861419103,0.344578576221997,-0.201940116294368,-0.288597509838677,-0.150531712535201,-0.0976527310088606,0.0199390233254348,-0.0475973912894272
"YKL214C",-0.21093072766906,0.00509644016702016,-0.158420514587569,-0.030094131401162,0.121708017905434,-0.0464906058621155,0.188055283028977,0.131076238418473
"YKL213C",0.526807714301368,0.552242279037975,0.57833990663698,-0.0709727860709979,-0.370780403598355,-0.405410872869709,-0.471751318232416,-0.338474519204848
"YKL212W",-0.971286415702687,-1.26294335692084,-0.333789302891592,0.138590167774421,0.368008202918585,0.640427538117562,0.750998289968569,0.669994876735988
"YKL211C",-1.54167443748225,-1.61325167334922,-0.491050395699608,0.466973273058946,0.842241361305636,0.891055783741301,0.816663013104892,0.629043075320302
"YKL210W",0.427869592876384,0.346107435500702,0.00136060261119653,-0.237554513274871,-0.179659154434901,-0.0539687527930166,-0.119092336050544,-0.185062874434955
"YKL209C",-0.697089230669659,-0.974937593958343,-0.904735851183826,-0.0246954722308637,0.598169145707468,0.755824475056627,0.660197327451131,0.58726719982746
"tT(CGU)K",1.41110200569954,1.08878813163076,0.0616418022701191,-0.94868706349848,-0.94868706349848,0.174275696529155,0.110253554365866,-0.94868706349848
"YKL208W",0.821202974487936,0.798501473735922,0.434814166062883,-0.0206671908024214,-0.167378189012022,-0.59039702614222,-0.658485446455275,-0.617590761874802
"YKL207W",0.196172765395273,0.232331192672762,0.109886281463821,-0.128778097619794,-0.151750101320424,-0.108313829634305,-0.162087754853923,0.0125395438965921
"YKL206C",0.114580182215259,0.254243799538956,0.0453355500244026,-0.0293971734209491,-0.00285662005433718,-0.158037332502484,-0.136451151889222,-0.0874172539116245
"YKL205W",-1.69802628916077,-1.78484728297798,-0.410229233550806,0.553770866796507,0.567567989288413,0.984999306745614,1.07870396510949,0.708060677749536
"YKL204W",0.883507373873977,0.776464788018966,0.120498923835203,-0.305305689515849,-0.346337348104619,-0.169088116118731,-0.438420601591464,-0.521319330397482
"YKL203C",0.477134335328548,0.33233013296713,-0.697514005451495,-0.104608685762535,0.0566868307609152,-0.0373539185383844,-0.108086092721001,0.0814114034168227
"YKL202W",0.378655350751663,0.0455744982292696,0.00406609840356431,0.645737309248826,1.28162941556679,-0.0485943531010475,-1.25315624006081,-1.05391207903825
"YKL201C",0.288616765825772,0.0430801280203479,0.11814499430791,0.767620461049258,1.45815530322,0.0656568069385273,-1.38732577971951,-1.35394867964231
"YKL198C",0.404626598195616,0.269607605626176,0.560686423430539,-0.384338970176979,-0.611069658522851,-0.253353881935774,0.0566601515835163,-0.0428182682002411
"YKL197C",0.923888006448159,0.950143891128535,0.510359104634794,-0.147461465884923,-0.212116791198689,-0.464664242699151,-0.724646779886474,-0.835501722542256
"YKL196C",-0.118186431204631,-0.0362023729902035,-0.257364293021658,-0.0516466633611312,0.22390178887199,0.154887533120659,-0.0271599930665172,0.11177043165149
"YKL195W",1.58178447560315,1.32940733405561,-0.105254685093572,-0.286274057346656,-0.395903617987623,-0.648305302914379,-0.903999147038959,-0.571454999277575
"YKL194C",0.589669440122125,0.290341483244531,-0.0207416636437987,-0.0842308716960272,0.0397126271836745,-0.298220526166816,-0.22756763703294,-0.288962852010749
"YKL193C",1.36411538880674,1.39247748855744,0.503616828493405,-0.471803000619108,-0.490263777500282,-0.678987356295773,-1.07945653324234,-0.539699038200084
"YKL192C",0.717166641252797,0.86403976907072,0.374784931457212,-0.243351308245485,-0.364371743857433,-0.381029056915708,-0.569564396204559,-0.397674836557549
