"","Query.Mass","Matched.Compound","Matched.Form","Cpd.mass","KeggID","BiocycID","chem.name","p.value","t.score","keggpath","biocycpath","wt_L1","wt_H1","wt_H2","wt_H3","wt_H4","wt_H5","wt_H6","wt_L2","wt_L3","wt_L4","wt_L5","wt_L6"
"390",385.0926,"FMN","M-C3H4O2+H[1+]",456.0926,"C00061","FMN","empty",0.00570921112833991,4.1124372378112,"map00190;map00740;map00997;map01057;map01100;map01110;map04977","PWY-723 ; PWY-6168",0,9725.6428,7689.5651,4889.4579,8115.2009,1890.9608,16216.9053,0,0,0,0,0
"391",129.0339,"COUMARATE","M-H4O2+H[1+]",164.0339,"C00811","COUMARATE","empty",0.00581755601119563,-4.09660494043928,"map00130;map00350;map00940;map00950;map00998;map01061;map01100;map01110;map01220","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5754",102953.9515,106525.3508,108210.0268,104294.3477,45468.4522,71122.0393,73908.9732,45730.5187,70167.822,74567.5127,75907.4383,62545.7786
"392",129.0339,"C02763","M-H4O2+H[1+]",164.0339,"C02763","ENOL-PHENYLPYRUVATE","empty",0.00581755601119563,-4.09660494043928,"map00360;map01100","empty",102953.9515,106525.3508,108210.0268,104294.3477,45468.4522,71122.0393,73908.9732,45730.5187,70167.822,74567.5127,75907.4383,62545.7786
"393",129.0339,"PHENYL-PYRUVATE","M-H4O2+H[1+]",164.0339,"C00166","PHENYL-PYRUVATE","empty",0.00581755601119563,-4.09660494043928,"map00360;map00400;map00960;map01060;map01100;map01110;map01130;map01210;map01230","PHESYN ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-5082 ; PWY-5079 ; ANAPHENOXI-PWY ; PWY-5081",102953.9515,106525.3508,108210.0268,104294.3477,45468.4522,71122.0393,73908.9732,45730.5187,70167.822,74567.5127,75907.4383,62545.7786
"394",114.0381,"C00106","M(C13)+H[1+]",112.0381,"C00106","URACIL","empty",0.005851212302411,-4.09096594271714,"map00240;map00410;map00770;map01100","PWY-7183 ; PWY-7208 ; PWY-6556 ; PWY-7196 ; PWY-7194 ; PWY-7195 ; PWY0-163",11454.5616,13060.8505,12730.0041,11782.6469,7174.2472,8215.0747,8999.7686,5722.3438,8667.7399,8547.5726,10898.0393,7066.5033
"395",114.0381,"MET","M-H4O2+H[1+]",149.0381,"C00073","MET","empty",0.005851212302411,-4.09096594271714,"map00270;map00966;map00970;map01060;map01070;map01100;map01110;map01210;map01230;map01523;map04974;map04978;map05230","PWY-7286 ; PWY-7283 ; PWY-7382 ; PWY-7381 ; PWY-7386 ; PWY-2201 ; HSERMETANA-PWY ; PWY0-1507 ; PWY-7800 ; PWY0-501 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5082 ; PWY-5041 ; METHIONINE-DEG1-PWY ; SAM-PWY",11454.5616,13060.8505,12730.0041,11782.6469,7174.2472,8215.0747,8999.7686,5722.3438,8667.7399,8547.5726,10898.0393,7066.5033
"396",84.9689,"FORMATE","M+K[1+]",45.9689,"C00058","FORMATE","empty",0.00586449924920501,-4.0824820094291,"map00440;map00620;map00625;map00630;map00680;map00720;map00910;map01100;map01120;map01200;map01220","PWY-1801 ; PWY3O-64 ; PWY-6147 ; PWY-6612 ; FOLSYN-PWY ; PWY-6168 ; PWY-6899 ; PWY-5651 ; NADSYN-PWY ; PWY-6074 ; ERGOSTEROL-SYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-2201 ; PWY-1722 ; PWY-2161 ; PWY3O-697 ; PWY-7985 ; PWY-1881 ; PWY-1801-YEAST",330408.1727,357048.4444,383061.8291,406580.5332,177162.1673,333666.4592,235315.2097,205302.8594,283393.2187,324599.8693,344580.543,263748.2201
"397",101.0711,"GLN","M-HCOOH+H[1+]",146.0711,"C00064","GLN","empty",0.00611228415491143,-4.05379902225001,"map00220;map00230;map00240;map00250;map00471;map00630;map00910;map00970;map01060;map01100;map01120;map01230;map02010;map02020;map04724;map04727;map04964;map04974;map04978;map05230","PWY-7282 ; GLNSYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5921 ; GLUGLNSYN-PWY ; PWY-6963 ; PWY-6466 ; GLUTAMINDEG-PWY ; PWY-7790 ; ARGSYNBSUB-PWY ; PWY-6543 ; PWY-6612 ; FOLSYN-PWY ; PWY3O-1874 ; PWY-5653 ; NADSYN-PWY ; PWY3O-4107 ; HISTSYN-PWY ; PWY-7221 ; PWY-7228 ; UDPNACETYLGALSYN-PWY ; PWY-6981 ; UDPNAGSYN-YEAST-PWY ; PWY-6121 ; PWY-841 ; ASPARAGINE-BIOSYNTHESIS ; TRPSYN-PWY ; COMPLETE-ARO-YEAST-PWY ; PWY-7185 ; PYRIMID-RNTSYN-PWY ; PWY-7177 ; PWY-7176 ; PWY-7196 ; PWY-7208",4892.3501,4705.3664,5632.2068,6222.5887,3929.0227,5996.0702,4153.5575,2913.874,4611.5076,6022.8385,6479.7556,4472.6633
"398",318.0613,"DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR","M-H4O2+H[1+]",353.0613,"C01304","DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR","empty",0.0062315270834255,-4.03890869143431,"map00740;map00790;map01100;map01110","PWY-6168",8907.765,2584.8327,7003.7364,9010.8175,4286.0371,5564.312,3275.7489,4975.4701,10079.3824,10781.4679,12199.3296,7063.1394
"399",318.0613,"DIHYDRONEOPTERIN-P","M-H2O+H[1+]",335.0613,"C05925","DIHYDRONEOPTERIN-P","empty",0.0062315270834255,-4.03890869143431,"map00790;map01100","PWY-6147 ; PWY-6612 ; FOLSYN-PWY",8907.765,2584.8327,7003.7364,9010.8175,4286.0371,5564.312,3275.7489,4975.4701,10079.3824,10781.4679,12199.3296,7063.1394
"400",318.0613,"GMP","M-HCOOH+H[1+]",363.0613,"C00144","GMP","empty",0.0062315270834255,-4.03890869143431,"map00230;map01060;map01065;map01100;map01523;map04022;map04740;map04742;map04744","PWY-6620 ; PWY3O-743 ; PWY3O-1 ; PWY-7221 ; PWY-841 ; PWY-7228",8907.765,2584.8327,7003.7364,9010.8175,4286.0371,5564.312,3275.7489,4975.4701,10079.3824,10781.4679,12199.3296,7063.1394
"401",318.0613,"NICOTINAMIDE_NUCLEOTIDE","M-H2O+H[1+]",335.0613,"C00455","NICOTINAMIDE_NUCLEOTIDE","empty",0.0062315270834255,-4.03890869143431,"map00760;map01100","PERIPLASMA-NAD-DEGRADATION ; PWY3O-4106",8907.765,2584.8327,7003.7364,9010.8175,4286.0371,5564.312,3275.7489,4975.4701,10079.3824,10781.4679,12199.3296,7063.1394
"402",204.1235,"O-ACETYLCARNITINE","M[1+]",203.1235,"C02571","O-ACETYLCARNITINE","empty",0.00625500646911714,4.03371825804662,"map04931","PWY3O-4",72.723,6846.2738,16185.428,2753.4396,2326.2721,8455.0029,3072.936,0,0,0,0,0
"403",204.1235,"C00315","M+NaCl[1+]",146.6235,"C00315","SPERMIDINE","empty",0.00625500646911714,4.03371825804662,"map00330;map00410;map00480;map00940;map01100;map02010;map04976","BSUBPOLYAMSYN-PWY ; PWY-5760 ; PWY-5905 ; ARGSPECAT-PWY",72.723,6846.2738,16185.428,2753.4396,2326.2721,8455.0029,3072.936,0,0,0,0,0
"404",205.0735,"PYRIDOXAMINE-5P","M-CO2+H[1+]",248.0735,"C00647","PYRIDOXAMINE-5P","empty",0.00662368742746068,-3.99533767297515,"map00750;map01100;map04977","PLPSAL-PWY",10171.4046,9969.9173,12209.0517,11690.3204,6474.4802,11733.9588,5825.7728,6154.7574,9853.5131,9550.9903,10955.2733,8307.8208
"405",113.0348,"CPD-548","M(C13)+3H[3+]",335.1044,"C01031","CPD-548","empty",0.00667865314250812,-3.98740163126719,"map00680;map01100;map01120","PWY-4061 ; PWY-6842-1 ; PWY-1801 ; PWY-1801-YEAST",29398.8954,36125.9767,38915.632,35016.7948,18887.8895,27651.7063,26466.5079,15056.0048,23689.6926,24016.9082,25824.4685,19530.4753
"406",113.0348,"C00106","M+H[1+]",112.0348,"C00106","URACIL","empty",0.00667865314250812,-3.98740163126719,"map00240;map00410;map00770;map01100","PWY-7183 ; PWY-7208 ; PWY-6556 ; PWY-7196 ; PWY-7194 ; PWY-7195 ; PWY0-163",29398.8954,36125.9767,38915.632,35016.7948,18887.8895,27651.7063,26466.5079,15056.0048,23689.6926,24016.9082,25824.4685,19530.4753
"407",113.0348,"DI-H-OROTATE","M-HCOOH+H[1+]",158.0348,"C00337","DI-H-OROTATE","empty",0.00667865314250812,-3.98740163126719,"map00240;map01100","PYRIMID-RNTSYN-PWY ; PWY-7790",29398.8954,36125.9767,38915.632,35016.7948,18887.8895,27651.7063,26466.5079,15056.0048,23689.6926,24016.9082,25824.4685,19530.4753
"408",113.0348,"OROTATE","M-CO2+H[1+]",156.0348,"C00295","OROTATE","empty",0.00667865314250812,-3.98740163126719,"map00240;map01100","PYRIMID-RNTSYN-PWY ; PWY-7790 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367",29398.8954,36125.9767,38915.632,35016.7948,18887.8895,27651.7063,26466.5079,15056.0048,23689.6926,24016.9082,25824.4685,19530.4753
"409",245.0774,"C00299","M+H[1+]",244.0774,"C00299","URIDINE","empty",0.00686861147226892,-3.96724522051477,"map00240;map01100;map02010","PWY-7185 ; PWY-7193 ; PWY0-163 ; PWY-6556 ; PWY-7196",42873.8255,39277.8655,43207.1985,43084.3094,25843.2462,39196.7637,39441.5308,20764.6373,36591.6429,45310.6853,50858.8771,30739.498
"410",245.0774,"CPD-9875","M+Na[1+]",223.0774,"C20225","CPD-9875","empty",0.00686861147226892,-3.96724522051477,"map00940","empty",42873.8255,39277.8655,43207.1985,43084.3094,25843.2462,39196.7637,39441.5308,20764.6373,36591.6429,45310.6853,50858.8771,30739.498
"411",120.0805,"PHE","M-HCOOH+H[1+]",165.0805,"C00079","PHE","empty",0.00691315556374168,-3.96185482029199,"map00360;map00400;map00460;map00940;map00960;map00966;map00970;map00998;map01060;map01061;map01063;map01064;map01070;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05230","PWY-5081 ; PWY-5082 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; PHENYLALANINE-DEG1-PWY ; TRNA-CHARGING-PWY ; ANAPHENOXI-PWY ; PHESYN ; PWY-5079",763737.6161,718425.9783,713290.7842,748776.3602,330539.163,462114.3886,545422.4951,355103.6906,562961.2241,528487.7604,564294.3679,424669.6965
"412",134.0814,"CPD-468","M-CO+H[1+]",161.0814,"C00956","CPD-468","empty",0.00752627447704069,-3.89981251574579,"map00300;map00310;map00311;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; LYSINE-AMINOAD-PWY",5794.2143,6187.5594,5574.9815,4067.3179,2551.2257,4246.2152,4635.2491,6327.9548,3868.2219,2577.3861,3140.4726,10347.703
"413",134.0814,"CPD-667","M-CO+H[1+]",161.0814,"C01077","CPD-667","empty",0.00752627447704069,-3.89981251574579,"map00270;map01100;map01130","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5344 ; HSERMETANA-PWY ; PWY-6293 ; PWY-821",5794.2143,6187.5594,5574.9815,4067.3179,2551.2257,4246.2152,4635.2491,6327.9548,3868.2219,2577.3861,3140.4726,10347.703
"414",134.0814,"PRO","M+H2O+H[1+]",115.0814,"C00148","PRO","empty",0.00752627447704069,-3.89981251574579,"map00330;map00332;map00333;map00401;map00404;map00970;map01100;map01110;map01130;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PROUT-PWY ; PROSYN-PWY ; ARG-PRO-PWY",5794.2143,6187.5594,5574.9815,4067.3179,2551.2257,4246.2152,4635.2491,6327.9548,3868.2219,2577.3861,3140.4726,10347.703
"415",160.0761,"INDOLE_ACETALDEHYDE","M+H[1+]",159.0761,"C00637","INDOLE_ACETALDEHYDE","empty",0.00781432548886401,-3.87401161158393,"map00380;map01100","PWY-5081",4501.8756,1458.2381,4372.3423,4635.9421,201.099,1905.5302,335.3522,196.2684,5602.1659,5328.1749,4611.1057,311.1808
"416",160.0761,"INDOLE_PYRUVATE","M-CO2+H[1+]",203.0761,"C00331","INDOLE_PYRUVATE","empty",0.00781432548886401,-3.87401161158393,"map00380;map01100","PWY-5081",4501.8756,1458.2381,4372.3423,4635.9421,201.099,1905.5302,335.3522,196.2684,5602.1659,5328.1749,4611.1057,311.1808
"417",379.1655,"CPD-14277","M(C13)+3H[3+]",1133.4965,"NULL","CPD-14277","empty",0.00787554483272469,-3.86479011095765,"empty","PWY3O-6499 ; PWY-5667 ; PWY4FS-8 ; TRIGLSYN-PWY ; SPHINGOLIPID-SYN-PWY ; YEAST-FAO-PWY ; PWY-7288 ; PWY-7036",40419.6084,13462.0617,15947.4558,31035.4723,6367.6141,24134.6417,10648.1953,8784.3503,33766.7125,32085.9904,37001.6465,20429.3951
"418",435.3242,"CPD-4580","M+Na[1+]",413.3242,"NULL","CPD-4580","empty",0.00787554483272469,-3.86382695965014,"empty","PWY-6074 ; ERGOSTEROL-SYN-PWY",14605.7717,15980.9679,15510.4554,14188.6028,11598.4801,17636.3017,10633.2334,10641.3045,13469.554,14371.6333,13870.4244,12330.0504
"419",74.0602,"C01475","M-C3H4O2+H[1+]",145.0602,"C01475","empty","empty",0.00813519645326876,-3.83860448207838,"empty","empty",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"420",74.0602,"AMINO-ACETONE","M+H[1+]",73.0602,"C01888","AMINO-ACETONE","AMINO ACETONE",0.00813519645326876,-3.83860448207838,"map00260;map01100","empty",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"421",74.0602,"CPD-35","M-C3H4O2+H[1+]",145.0602,"C02946","CPD-35","empty",0.00813519645326876,-3.83860448207838,"map00330;map01100","empty",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"422",74.0602,"CPD-6082","M+H[1+]",73.0602,"C02229","CPD-6082","empty",0.00813519645326876,-3.83860448207838,"empty","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-5760",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"423",74.0602,"AMINO-OXOBUT","M-CO2+H[1+]",117.0602,"C03214","AMINO-OXOBUT","AMINO OXOBUT",0.00813519645326876,-3.83860448207838,"empty","empty",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"424",74.0602,"HOMO-SER","M-HCOOH+H[1+]",119.0602,"C00263","HOMO-SER","empty",0.00813519645326876,-3.83860448207838,"map00260;map00270;map00300;map00920;map01100;map01110;map01120;map01130;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; HOMOSERSYN-PWY ; PWY-5344 ; HSERMETANA-PWY ; PWY-6293 ; PWY-821 ; HOMOSER-THRESYN-PWY",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"425",74.0602,"C00441","M-CO2+H[1+]",117.0602,"C00441","L-ASPARTATE-SEMIALDEHYDE","empty",0.00813519645326876,-3.83860448207838,"map00260;map00261;map00270;map00300;map00330;map00400;map00997;map01100;map01110;map01120;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; HOMOSERSYN-PWY",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"426",74.0602,"LYS","M+2H[2+]",146.1204,"C00047","LYS","empty",0.00813519645326876,-3.83860448207838,"map00300;map00310;map00780;map00960;map00970;map00997;map01060;map01064;map01100;map01110;map01120;map01130;map01210;map01230;map02010;map04974","LYSINE-AMINOAD-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; LYSDEGII-PWY ; TRNA-CHARGING-PWY",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"427",74.0602,"THR","M-HCOOH+H[1+]",119.0602,"C00188","THR","empty",0.00813519645326876,-3.83860448207838,"map00260;map00261;map00290;map00860;map00970;map00997;map01060;map01100;map01110;map01120;map01130;map01230;map02010;map04974;map04978","HOMOSER-THRESYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; PWY0-1587 ; TRNA-CHARGING-PWY ; ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY-5436 ; GLYSYN-THR-PWY",51018.2292,56986.96,57022.9194,49338.1555,42543.7294,50407.3304,51943.3545,31332.3957,47746.5671,46234.9338,49978.3904,44849.7729
"428",118.0653,"C00463","M+H[1+]",117.0653,"C00463","INDOLE","empty",0.00858018006182246,-3.80075719153096,"map00380;map00400;map00402;map01100;map01110;map04974","TRPSYN-PWY ; COMPLETE-ARO-YEAST-PWY",30161.5864,31467.6408,30857.0165,30340.8581,12259.4495,21063.4792,20870.6835,13125.5586,19633.8262,21545.7454,21456.2572,17727.8642
"429",118.0653,"PRO","M(S34)+H[1+]",115.0653,"C00148","PRO","empty",0.00858018006182246,-3.80075719153096,"map00330;map00332;map00333;map00401;map00404;map00970;map01100;map01110;map01130;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PROUT-PWY ; PROSYN-PWY ; ARG-PRO-PWY",30161.5864,31467.6408,30857.0165,30340.8581,12259.4495,21063.4792,20870.6835,13125.5586,19633.8262,21545.7454,21456.2572,17727.8642
"430",206.1867,"44-DIMETHYL-CHOLESTA-812-24-TRIENOL","M+2H[2+]",410.3734,"empty","44-DIMETHYL-CHOLESTA-812-24-TRIENOL","44 DIMETHYL CHOLESTA 812 24 TRIENOL",0.00880775325197336,-3.78216400150607,"empty","empty",10908.0006,13369.9907,13245.7451,16265.574,6573.809,11087.7158,7702.2011,9294.448,11835.4307,15322.5075,14183.0849,6655.225
"431",206.1867,"ALPHA-METHYL-5-ALPHA-ERGOSTA","M+2H[2+]",410.3734,"C11508","ALPHA-METHYL-5-ALPHA-ERGOSTA","empty",0.00880775325197336,-3.78216400150607,"map00100;map01100;map01110","empty",10908.0006,13369.9907,13245.7451,16265.574,6573.809,11087.7158,7702.2011,9294.448,11835.4307,15322.5075,14183.0849,6655.225
"432",174.0765,"CPD-469","M+H[1+]",173.0765,"C01250","CPD-469","empty",0.00990351416490061,-3.70437906642135,"map00220;map00330;map01100;map01110;map01130;map01210;map01230","ARGSYNBSUB-PWY",22966.5427,23962.1138,24281.3614,23737.1848,13572.8152,17986.7185,18833.7814,10784.6231,14809.7035,18817.1029,20597.2693,14435.7771
"433",174.0765,"C01118","M-HCOOH+H[1+]",219.0765,"C01118","O-SUCCINYL-L-HOMOSERINE","empty",0.00990351416490061,-3.70437906642135,"map00270;map00920;map01100;map01110;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-801 ; PWY-821 ; PWY-6293",22966.5427,23962.1138,24281.3614,23737.1848,13572.8152,17986.7185,18833.7814,10784.6231,14809.7035,18817.1029,20597.2693,14435.7771
"434",399.1451,"C00019","M[1+]",398.1451,"C00019","S-ADENOSYLMETHIONINE","empty",0.0103684484841602,-3.67274652266104,"map00261;map00270;map00330;map00908;map01060;map01070;map01100;map01110;map01130;map01230;map04122","SAM-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY0-501 ; PWY-7381 ; PWY-7382 ; PWY-7386 ; PWY-7888 ; PWY-6829 ; PWY-7286 ; PWY-7283 ; PWY-7375 ; PWY-5194 ; ARGSPECAT-PWY ; BSUBPOLYAMSYN-PWY ; PWY-5041 ; METHIONINE-DEG1-PWY ; PWY-7546 ; PWY-6075 ; ERGOSTEROL-SYN-PWY ; PWY3O-19 ; ALL-CHORISMATE-YEAST-PWY ; PWY-7230 ; PWY-7235 ; PWY-7233 ; PWY0-1507 ; PWY-6825",57300.2616,25478.9507,35185.9004,44442.1452,6761.3597,23180.0522,8669.8393,30626.7686,77246.7457,30607.8195,38391.7028,19296.166
"435",161.1072,"TRP","M-CO2+H[1+]",204.1072,"C00078","TRP","empty",0.010834983466,-3.64359672112145,"map00260;map00380;map00400;map00404;map00901;map00966;map00970;map00998;map01060;map01061;map01063;map01070;map01100;map01110;map01130;map01210;map01230;map04361;map04726;map04974;map04978;map05143;map05230","TRPSYN-PWY ; COMPLETE-ARO-YEAST-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5651 ; NADSYN-PWY ; PWY-5081",161868.3618,210545.5198,203458.0422,172825.5852,92919.8274,115618.6252,134058.9435,107895.7412,142841.0814,150286.2069,142004.2851,96911.3778
"436",280.1008,"CPD-11444","M(C13)+3H[3+]",836.3024,"C05766","CPD-11444","empty",0.0110257826530026,-3.63179281501714,"map00860;map01100;map01110","empty",2580.5167,2872.6002,6132.3206,4208.7018,1324.7008,3115.0458,293.1562,1796.6922,5133.1233,5032.3053,7628.0931,946.4392
"437",280.1008,"UROPORPHYRINOGEN-III","M(C13)+3H[3+]",836.3024,"C01051","UROPORPHYRINOGEN-III","empty",0.0110257826530026,-3.63179281501714,"map00860;map01100;map01110;map01120","PWY-5189 ; PWY3O-50 ; PWY-5194 ; HEME-BIOSYNTHESIS-II ; PWY-5920",2580.5167,2872.6002,6132.3206,4208.7018,1324.7008,3115.0458,293.1562,1796.6922,5133.1233,5032.3053,7628.0931,946.4392
"438",143.1177,"C01909","M-C3H4O2+H[1+]",214.1177,"C01909","DETHIOBIOTIN","empty",0.0110561134334845,-3.62761546715668,"map00780;map01100","PWY0-1507",13260.3324,11539.8006,12606.8625,15708.2968,7752.296,11562.1532,11921.572,7098.5641,10739.3524,11198.2581,12233.4059,7832.0004
"439",485.3598,"CPD-12936","M(S34)+H[1+]",482.3598,"empty","CPD-12936","empty",0.0117002379805003,-3.58601065621581,"empty","empty",18969.6773,13761.7688,21757.7694,16503.1056,17033.9302,17878.5196,8885.818,56201.0791,19843.6409,46455.8109,40159.146,14442.2127
"440",485.3598,"CPD-12936","M(Cl37)+H[1+]",482.3598,"empty","CPD-12936","empty",0.0117002379805003,-3.58601065621581,"empty","empty",18969.6773,13761.7688,21757.7694,16503.1056,17033.9302,17878.5196,8885.818,56201.0791,19843.6409,46455.8109,40159.146,14442.2127
"441",253.0938,"C05512","M+H[1+]",252.0938,"C05512","empty","empty",0.0119739258945317,-3.5708674405378,"map00230;map01100;map02010","empty",15468.5531,16752.9462,16435.446,17282.3149,10741.6302,15561.2612,15815.2539,8393.7505,13298.6166,16404.6033,14266.893,10456.8877
"442",253.0938,"C01909","M+K[1+]",214.0938,"C01909","DETHIOBIOTIN","empty",0.0119739258945317,-3.5708674405378,"map00780;map01100","PWY0-1507",15468.5531,16752.9462,16435.446,17282.3149,10741.6302,15561.2612,15815.2539,8393.7505,13298.6166,16404.6033,14266.893,10456.8877
"443",253.0938,"C01835","M+2H[2+]",504.1876,"C01835","MALTOTRIOSE","empty",0.0119739258945317,-3.5708674405378,"map02010;map04973","empty",15468.5531,16752.9462,16435.446,17282.3149,10741.6302,15561.2612,15815.2539,8393.7505,13298.6166,16404.6033,14266.893,10456.8877
"444",253.0938,"NICOTINATE_NUCLEOTIDE","M-HCOOK+H[1+]",336.0938,"C01185","NICOTINATE_NUCLEOTIDE","empty",0.0119739258945317,-3.5708674405378,"map00760;map01100","PWY3O-224 ; PWY3O-4107 ; PWY-5653 ; NADSYN-PWY",15468.5531,16752.9462,16435.446,17282.3149,10741.6302,15561.2612,15815.2539,8393.7505,13298.6166,16404.6033,14266.893,10456.8877
"445",186.0725,"VAL","M+HCOONa[1+]",119.0725,"C00183","VAL","empty",0.01211882518847,-3.55872339228723,"map00280;map00290;map00311;map00460;map00770;map00966;map00970;map01060;map01063;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5057 ; VALSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",27769.5977,27278.341,33559.5198,32385.8338,12894.3235,25986.6279,23128.5416,13284.8753,23640.3613,24358.9793,27139.9506,17833.293
"446",152.057,"C00242","M+H[1+]",151.057,"C00242","GUANINE","empty",0.0135061263089135,-3.48407931131412,"map00230;map01100","PWY0-1296 ; PWY-6620 ; PWY3O-743 ; PWY3O-1",13109.4585,17647.0117,18610.7225,18826.8721,9559.5519,16234.3308,12336.2831,8746.5775,13840.0264,11842.9236,13555.622,11449.6337
"447",152.057,"MET","M(Cl37)+H[1+]",149.057,"C00073","MET","empty",0.0135061263089135,-3.48407931131412,"map00270;map00966;map00970;map01060;map01070;map01100;map01110;map01210;map01230;map01523;map04974;map04978;map05230","PWY-7286 ; PWY-7283 ; PWY-7382 ; PWY-7381 ; PWY-7386 ; PWY-2201 ; HSERMETANA-PWY ; PWY0-1507 ; PWY-7800 ; PWY0-501 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5082 ; PWY-5041 ; METHIONINE-DEG1-PWY ; SAM-PWY",13109.4585,17647.0117,18610.7225,18826.8721,9559.5519,16234.3308,12336.2831,8746.5775,13840.0264,11842.9236,13555.622,11449.6337
