Sample,wt_H1,wt_L4,wt_L5,wt_L6,wt_H2,wt_H3,wt_H4,wt_H5,wt_H6,wt_L1,wt_L2,wt_L3
Label,wt_H,wt_L,wt_L,wt_L,wt_H,wt_H,wt_H,wt_H,wt_H,wt_L,wt_L,wt_L
218.0746,17454.62195,1042.844782,1061.821044,4318.68912,18376.73929,3881.820725,7612.112345,14132.47436,12490.25388,1272.607302,1855.591336,630.4092533
542.07,205362.9007,168212.1569,172986.6682,124401.1157,226417.4204,223392.2328,75535.03939,193793.7793,109640.5064,188370.2299,82394.16333,158356.8498
312.1118,71478.95002,456.5860234,993.2766601,1218.079193,67138.32663,18069.86314,20835.0729,22090.95006,22524.388,1163.308786,935.2124037,344.0278015
232.0135,6086.698825,2999.325852,2791.120851,9496.124498,2885.542759,2337.673707,5583.755888,2508.663947,11148.33794,2146.083254,5213.961509,2068.762087
252.1085,129202.6108,1354.575312,819.8985254,2293.631644,136484.1566,30634.49396,41805.80211,97014.66293,69696.24921,2668.054855,592.9032629,2288.750292
194.0845,31377.15808,26885.24792,28730.24337,21333.59526,31045.84473,28593.97641,17410.23644,24628.22026,24065.92737,33605.57488,14131.08882,24900.00405
300.1295,6871.390834,6581.878694,6379.98789,3170.460269,8023.335891,7459.657564,2193.434654,5949.72642,3973.669991,6422.935965,2204.477799,5846.676253
172.0972,4534.959207,573.8046769,372.9532219,2960.540997,2972.801448,843.7257394,3157.594306,1974.345183,4578.07307,592.7738423,2608.610136,413.2271805
190.1079,127492.6565,125302.7938,142950.9573,116386.5088,131182.1195,135866.7733,92872.79549,122973.0096,126868.5174,129894.8512,64907.25627,96041.19568
175.1699,3237.226129,3694.803165,3811.578297,4323.22134,4654.19809,3932.934474,3689.306864,3786.571998,4208.236881,3084.878596,7551.473141,5480.641544
199.0169,6162.162135,6834.572051,7519.102101,4481.322103,6147.728461,5950.287185,4548.364322,5337.726736,5610.731103,8165.177854,5253.644458,5795.919991
138.0494,67448.72393,65545.61775,74891.86181,55867.55191,70102.28271,66931.93684,41679.39777,54435.33804,55809.90102,87647.5856,45730.16219,64389.95562
160.0973,5045.837024,371.5966481,382.475449,211.1997261,2543.564354,8196.239519,3890.12545,1949.582659,7822.478972,240.5251615,510.4333708,514.943146
181.0612,2702.843435,0.778138016,1.125134309,4169.705934,991.1832903,0.434630028,1983.485363,607.8660937,2747.706544,1.75811092,1508.737158,0.944299818
282.1204,6061.582249,9134.760699,10111.09547,7460.303487,6247.128703,6758.566291,3020.369578,4847.463302,5060.164234,9723.911165,4350.974794,6384.544285
149.0448,11711.54749,7268.409846,8310.264462,5722.802331,12521.58856,12425.86771,6671.26125,9043.535391,8538.92032,11687.61061,7031.217987,9385.368237
145.0694,6308.718567,0,524.691933,758.9704204,3773.050462,971.6780335,4536.044239,2987.004828,6413.759279,640.8046474,479.3121436,565.4600911
185.0926,45267.24482,0,0,1548.339328,4583.103499,722.5100919,40336.87531,2456.836259,59384.8581,0,1996.997568,0
298.1154,12229.32848,10991.34469,12755.20746,8724.890826,12397.17419,12645.22168,6114.724737,12994.91907,9941.328713,10911.5007,6125.345111,10796.10152
351.1769,66696.55166,0,0,0,80464.05836,32610.05556,25136.44311,35765.06158,30979.08434,0,0,0
429.1561,12375.49627,31909.54398,27297.83298,20355.12948,12013.38105,9705.080159,4466.046689,11293.75045,11781.01971,32830.89278,6549.301818,23674.488
154.0502,4344.869031,7473.56189,8443.317457,5698.248912,3080.98756,5076.746802,3302.598454,3797.439734,4590.260391,9497.577063,4518.388578,5759.926745
485.3597,1601.278819,6279.371093,5277.13815,1087.920454,1309.550498,2024.575134,1155.868761,1704.038166,745.4833001,1173.850728,6991.349759,3615.679558
653.1223,33489.93083,37365.85385,37723.24459,19576.00633,33898.07114,36563.65439,13757.33265,28557.08936,21315.12727,38928.38218,12156.04141,29323.90098
402.0452,29870.91361,32196.14593,34172.88618,24208.78557,30620.99001,29754.1783,18096.60442,31965.32556,24877.57689,28627.78133,15318.20186,28224.34903
179.0483,80364.69274,90104.74208,91218.56055,58825.99934,84458.48446,88803.59281,38237.09039,76848.32141,62107.69886,88779.77027,44309.41141,72917.88688
253.0938,16752.9462,16404.60329,14266.89298,10456.88769,16435.44598,17282.31494,10741.6302,15561.26122,15815.25389,15468.55312,8393.75048,13298.61663
120.0805,718425.9783,528487.7604,564294.3679,424669.6965,713290.7842,748776.3602,330539.163,462114.3886,545422.4951,763737.6161,355103.6906,562961.2241
114.0381,13060.85052,8547.572567,10898.03926,7066.503342,12730.00406,11782.64689,7174.247227,8215.074712,8999.768625,11454.56157,5722.343809,8667.739876
680.083,197725.9347,175316.0762,171501.5105,134791.9444,218400.4193,206840.6644,86688.51381,188591.8885,117754.215,179567.9432,84119.68194,174476.0502
558.0351,160110.8591,145215.0043,142403.2957,111900.0888,179760.4392,179667.1185,76098.88538,161657.6399,101491.9148,155702.1,71753.54568,135241.2365
282.1377,0,157.3909623,0,356.5366028,0,0,0,246.5107626,0,0,600.6653732,192.8006891
385.13,39268.35841,70997.31028,71869.41033,49144.96191,44489.55972,45775.58167,10651.27536,30378.52205,19183.71958,110522.3133,51034.97282,99776.71166
207.018,4396.038455,5864.711244,6887.464354,4734.538639,5467.596642,4550.707033,2945.022419,3877.082409,4554.194516,6309.324813,3267.910032,3699.766012
344.1347,366573.1924,0,0,0,337073.3432,99538.03739,137246.5434,138726.6346,163184.2091,0,0,0
221.0927,8895.2625,7574.904142,9167.97339,6019.89878,9307.543847,10410.62869,3602.45143,6699.336806,6156.072046,7391.287348,3202.447445,6937.077283
320.0919,68939.77206,4189.139104,3534.845945,225442.0337,8097.957476,2838.705555,77975.67181,7298.969495,150879.7066,7210.996305,263680.863,3730.473487
268.1047,34242.96089,65439.15589,62884.59779,51110.07103,39236.75158,39645.09642,26489.4506,34929.76429,32743.88097,70581.52392,53106.37387,76640.52755
307.0481,26928.97904,17705.73837,19694.53509,12541.71018,28292.65035,28036.73466,16990.70571,18615.25524,22407.13264,17994.44207,12979.20969,17906.29824
245.0775,72453.45521,42336.39138,49326.32293,35195.51101,80828.22187,71960.43627,37799.1744,51921.81945,54031.73606,51070.12849,30839.76087,48232.96344
117.0575,4556.198073,3152.95445,3047.918874,2753.975547,4275.67792,4438.388775,1937.299322,2931.213479,3398.000027,4876.640868,1967.676741,2901.112311
284.0996,36274.88987,24934.79102,31236.18153,22757.45886,42029.00172,44958.85572,19276.20162,35528.38694,25707.54446,31501.14298,19120.99305,32100.9906
371.0518,35369.0184,2024.882682,3085.415997,1787.956949,41381.88602,42277.26345,20361.95944,35239.77907,27003.85579,2247.554903,873.7129852,2442.91844
401.1655,11605.29298,22203.84959,26511.05962,3558.788028,25570.53996,13881.31797,3535.190277,12879.22721,2521.546322,11373.30436,9147.772002,17476.37459
170.0671,14515.30997,15434.90978,15627.28441,11309.61876,15233.13655,16895.62894,5546.883125,8842.420285,8858.72625,19376.88768,9737.378072,16587.83965
112.043,19182.78399,19803.54246,21610.80637,13178.35432,18796.60632,20353.93792,8137.875214,18776.03737,14334.77761,20654.68633,8807.007492,17222.72665
190.0715,8563.787468,6303.445303,6710.871184,4467.753597,8363.980298,8332.584075,4400.199728,6301.103712,6963.963385,7334.882765,3572.7896,5391.202469
220.9974,12870.07951,9796.285577,10409.53163,12969.3022,12527.0509,12392.85469,7081.017562,7629.619007,9708.864393,12110.55566,7601.935025,9062.814184
124.0996,1542.588609,1636.658059,1762.701782,907.2567516,2271.576409,2305.851194,679.5188005,2019.805947,1044.907053,1988.32086,902.6418665,1799.97429
181.0613,2405.844838,96.50531511,96.7989304,5683.501539,1208.437338,81.67828119,1828.144207,636.1621565,3890.844925,251.7039077,2996.676015,87.08052923
225.087,21867.60032,35828.65749,39796.59221,18757.00705,35628.05083,38004.84836,11224.53666,30820.35894,16535.38842,39354.11574,13966.49586,31329.89129
209.092,16620.22057,28500.5459,32694.78631,13018.61603,36958.86091,38159.39523,7219.995295,30347.08612,10682.53856,37869.6381,13030.25595,47432.3103
204.1237,11307.257,0,80.36333072,181.3333241,37187.02629,6916.598758,2294.064951,20223.62274,3246.299804,635.3000171,80.60670779,295.2723581
509.156,72435.89459,4671.334851,3910.296604,474.4819288,146905.3477,260259.1813,22682.26294,123364.077,36650.36766,3282.60237,538.2149229,5246.892498
136.076,904.2673348,1599.221476,1749.782064,569.5413486,2197.015578,2138.977824,604.135762,1663.784079,596.4099169,1800.804886,721.6350933,2277.371303
193.0348,128828.9946,104676.9586,94044.38581,57844.02883,165734.5612,151627.3784,31908.94964,99412.74747,77766.96227,116882.8476,38448.95631,96416.58991
158.0816,796.5551332,93.31474998,0,0,1985.588953,3015.110002,308.26055,1487.422012,201.9960157,0,39.97908896,0
292.1034,58241.92527,107.0647567,53.32252289,4.565291107,9747.58527,2141.962863,13195.20213,3062.110949,32451.44167,39.15234755,3.085003561,27.52921235
682.0809,38854.66842,20654.25488,26826.85317,13375.81956,38616.98731,42211.23889,5796.087905,29030.43437,8484.802978,27686.1999,5328.467307,19200.37812
742.0533,17251.43217,19503.27684,16424.31722,12723.43121,18326.7108,18435.98464,11291.51834,19795.27806,11982.58418,18247.14695,9746.125899,16190.8879
245.0141,11872.67132,8726.315442,8583.322401,11895.12109,10100.66472,11055.82093,5910.39274,6959.480994,7668.035378,10082.31652,6536.98929,7835.663761
226.9845,114108.1488,122971.0756,122361.2787,108093.6504,110794.9931,106696.2444,46627.0029,80233.66043,78621.11162,154692.2365,76378.37493,129962.8021
371.1141,19267.54787,19066.01546,21207.52134,16257.50237,24231.80333,23401.96516,10347.15762,17218.93472,14098.11836,24571.76541,13506.42513,23948.06528
251.0702,201135.0602,278187.2142,290144.0231,200323.648,230812.8107,246635.3253,115279.2662,228113.8596,187632.9972,272560.0067,132912.136,244276.2168
117.0741,39667.16752,32228.71914,31280.64066,19914.24781,41325.94966,37366.89506,23908.67059,29630.27156,30408.23443,32768.39321,16604.02698,28700.86917
308.1711,5760.012402,0,0,0,14684.27458,2201.715237,2443.832237,5759.534036,2918.106239,0,0,0
441.3334,5049.943504,12857.52688,10282.51357,4042.280087,5101.655055,4611.568543,5202.997501,5653.072924,2852.304573,4449.115452,20387.76913,4408.421892
102.0572,11887.73196,9796.087804,10221.01845,8248.634627,12800.34896,13842.88842,6114.327277,10161.88039,9502.112293,10184.68612,5823.887858,8259.725919
298.0976,70454.54848,63017.3408,77323.27098,69071.67527,95035.64002,79121.53832,25594.59545,42142.83503,37710.33196,75849.39139,64213.08952,72254.12339
299.1009,7569.098553,6575.543677,9474.480681,8470.20431,10598.2119,8850.377451,2791.968948,4757.169888,3852.415429,8835.5481,6540.228531,7914.804556
300.0934,2704.589136,1953.661042,2948.482851,2627.751582,4418.665498,3115.199916,826.3173085,1352.332788,1551.196349,3477.97741,1799.42011,3433.253396
244.0935,24087.43547,28493.23483,30947.54581,24689.05487,33741.69703,37574.66997,15960.91036,25750.26218,24900.36578,29347.14034,17471.70755,29540.68992
724.5748,0,0,0,0,0,0,0,0,0,0,783.851758,0
180.1024,6129.43296,2475.388271,1615.501002,3011.459083,5670.269163,2800.479259,2621.795742,2309.233587,4083.415991,2333.89371,3727.263332,2939.946216
724.5747,158.5608465,131.7862179,0,119.1393078,0,0,0,0,0,0,622.4223672,0
103.0586,41882.42512,43763.9806,47331.80848,32538.42097,44127.01676,42328.24249,38515.77328,44264.29591,37073.03006,39899.14933,25662.21436,39660.16678
826.5138,252.5778884,0,0,0,0,0,0,0,0,0,391.5078568,0
288.9638,13761.47301,6471.719564,7236.336741,3809.539449,15616.18354,13797.28209,699.8311976,4103.921506,3504.221225,25261.09893,6001.013513,19217.62054
208.9974,10174.03522,4399.507224,3975.787953,2512.303798,10283.88065,10588.97586,3470.875309,5262.960623,5225.925801,11000.16615,8353.476533,10554.65922
225.0876,3705.897008,4576.261044,4366.853894,9440.452293,1581.173337,1327.609685,2737.023597,529.5529888,3853.605574,3095.856713,5602.809046,3452.980768
599.3917,7707.250279,23013.69877,23007.0472,9558.751077,7957.90425,8835.818196,10113.11625,10505.01256,5884.145204,6585.132954,41732.33465,13152.40253
260.1976,17724.33375,21048.26969,20477.16581,16004.70518,19040.27995,24842.30139,7372.054635,19922.79646,12457.19318,22996.82283,10361.72211,22327.41889
163.0793,38727.69956,34712.06554,35164.83512,23554.39274,38109.37434,35647.56282,22451.05602,34356.46058,35503.27075,37883.46915,16508.99327,28447.31453
279.1382,50773.69511,27545.8806,27323.46765,39021.44237,29206.08105,24578.22456,26385.05338,20391.3392,57950.89575,23830.42118,18874.68371,19883.02648
265.119,0,0,0,0,0,0,0,0,0,0,135.9130788,0
826.5139,0,0,300.0362835,0,0,0,0,0,0,0,1929.4525,0
599.3916,14081.55975,34678.79356,28505.43296,14869.85265,13969.77885,14302.41361,13696.70138,16659.66831,9984.423261,10165.8314,62939.02122,17284.73637
396.1697,1189.287716,1846.474714,841.1045969,871.7120853,2005.620318,817.1609013,1010.474233,778.6131033,1083.183488,1235.716831,1400.915464,2396.005116
589.0462,28266.7116,19373.01497,19197.77893,7942.968338,37114.67873,36455.96978,2776.55088,15754.1734,13722.28503,17449.49133,4955.088823,13496.76409
239.0218,300.2993269,184.6927452,197.8285982,0,286.7832196,460.7231224,0,177.6048079,332.8249773,140.3467865,148.5348654,387.5635639
178.0544,377.202885,302.5128915,209.7418795,61.51565268,356.9049045,310.0941499,84.34017114,240.009112,255.3543165,293.0787047,149.2116476,301.6946156
242.0699,47228.64908,16600.88,20805.31124,15074.56609,36251.88514,39210.03339,19822.74214,29886.68785,30734.50612,22936.03082,8899.025386,15217.10861
118.0653,31467.64076,21545.74535,21456.25715,17727.86423,30857.01649,30340.85806,12259.44949,21063.47916,20870.68349,30161.5864,13125.55861,19633.8262
216.0873,17316.86418,0,0,0,1183.626233,0.073417851,5761.160813,654.6148227,7857.269162,136.4127115,0.007897444,0
325.0439,16449.29009,42837.49104,42804.15003,30824.32165,15860.7664,22648.79772,8429.844014,18021.80724,11904.64282,62192.38025,29023.93242,52495.76704
150.0581,239782.7104,157390.1909,179720.8537,132492.1103,271866.9194,255032.9122,107844.7554,140920.3885,192390.1717,230998.864,114768.9481,175877.044
485.3598,13761.76875,46455.81092,40159.14596,14442.21269,21757.76944,16503.10563,17033.93023,17878.51955,8885.817967,18969.67726,56201.07907,19843.64087
145.1333,31675.61953,25402.12052,31961.37556,16958.24471,34960.48411,33866.75941,17629.0395,21619.53236,23930.66436,31290.32303,18573.31262,28994.54313
221.0338,1433.764724,12141.96692,13784.36045,9369.837893,2001.287774,1876.957095,1450.117677,1433.895758,1974.725836,10312.01925,5633.186215,7579.468849
179.023,5907.697009,4842.645822,6186.463406,4412.777768,1962.510906,4030.108805,2102.996492,5287.000324,5118.878388,4092.488274,1919.60447,6903.259554
244.9862,10046.77444,7659.632095,9145.877349,5221.589298,10859.18669,8220.296651,4425.905419,5092.21389,6476.569624,10187.39937,3550.177578,7840.796231
129.0339,106525.3508,74567.51267,75907.43831,62545.77862,108210.0268,104294.3477,45468.45216,71122.03925,73908.97315,102953.9515,45730.51869,70167.822
159.0915,47299.298,32384.65472,34787.0454,24960.85516,48177.53757,46426.80644,18567.76001,30197.12262,32459.44344,45703.19508,18852.07605,32022.26451
132.0805,28417.75845,18915.25609,19844.69282,15495.76885,28611.56978,26612.94408,11946.90636,18666.65706,18846.44873,26215.68725,12022.33522,18103.57373
230.9705,24299.34678,21891.48247,24373.19638,18450.54446,26435.88606,21873.04931,15629.92557,17377.12209,20216.95925,29887.99111,15209.16737,23272.78987
207.1037,20197.29933,13931.15547,14760.29456,10500.69744,20720.66086,17776.75261,7937.536939,13266.10201,12977.18021,18480.51013,7668.981317,12104.42991
441.112,15963.04626,5514.086298,7212.679446,5049.683475,19693.02301,15285.45796,8853.704474,12701.66396,9969.186163,10691.79296,6122.318832,7177.798008
324.1296,153513.7086,0,0,0,168051.4226,51330.56885,77412.19889,80820.41268,74190.31864,0,0,0
288.2038,10595.7669,12878.77354,15911.95518,7692.047476,14603.56119,14516.0076,4676.094957,11746.68087,5769.987716,16204.26359,5775.95305,13882.28011
220.1186,35875.59741,19186.8462,19395.03706,13516.13046,36434.57399,32564.85007,14523.69471,19940.38002,24675.79616,27398.80026,13414.45965,21543.33814
120.0658,3004114.296,2793217.45,2984978.417,2395064.612,3113332.29,2890660.226,2268638.801,2931806.725,2670650.698,2823790.245,1782454.254,2646722.038
143.0046,54493.24292,58236.33476,61581.82654,47553.02285,54392.40481,52179.58915,17619.35204,38714.13122,38130.43582,74906.1897,35200.32678,63498.08698
206.1004,393508.4243,251896.8842,288969.3306,204981.8931,392074.1009,382542.6053,152995.7375,249692.162,263705.8347,358441.0951,154531.013,246892.5382
205.0932,2624.278887,651.2946035,1102.08125,690.6865205,1362.440819,1662.920043,191.0592956,1036.862179,1099.781879,1391.149347,789.3297642,683.5686129
138.019,3067.771057,3273.127181,3603.107736,2148.168815,3616.405693,3096.418233,1907.865017,2963.458277,2817.667166,3016.049822,1156.823977,2729.050924
247.0931,5241.857733,5821.689887,7352.512482,4275.74447,5801.756089,6016.734159,3634.237803,5306.99132,5922.432365,6049.446951,2426.291889,5075.110667
640.2706,14101.25512,8479.102162,8812.845441,9494.026881,14229.59623,12137.9614,3796.139232,11874.79031,8160.919441,10129.10506,4586.945469,8032.981409
441.3333,3348.178341,7376.657422,6542.9501,2215.559499,3578.801519,1768.769687,1820.144286,1976.62061,1909.547504,2183.814694,9984.660115,2851.728165
367.1508,228514.8792,0,0,0,229047.7008,69407.35511,84331.70538,89840.26739,87607.22318,0,0,0
118.0502,14556.02766,18400.65409,20644.59866,12559.05999,17377.43928,19216.32645,14068.90897,16001.29173,19935.33335,19679.29353,10725.9041,14382.2828
143.1177,11539.80058,11198.25806,12233.40594,7832.0004,12606.86253,15708.29677,7752.295967,11562.15323,11921.57204,13260.33241,7098.564145,10739.35243
152.0571,33574.10963,29604.9796,33185.70454,34635.33101,39713.04096,39630.71725,17073.4741,29631.84259,23242.55034,35759.52521,22989.88911,36635.31321
85.0592,0,0,0,820.6943438,0,0,0,0,0,0,0,0
272.1369,8749.815316,7075.705215,7040.082359,5124.343781,11290.43486,14878.74504,3724.142566,9662.449868,6179.083614,8887.171473,4337.506873,7497.244869
113.0343,254256.6865,164873.5804,207888.845,121964.8285,258805.192,217638.5607,132966.8735,152745.7186,180516.7008,223703.6323,93499.08462,167866.7676
423.1096,11606.77076,0,0,0,14218.49174,6835.133311,32230.90005,13799.47369,15261.35962,0,0,0
345.0249,0,0,0,0,0,0,0,0,0,0,0,0
197.1014,2664.102577,2642.710181,2997.21886,11407.055,2105.241452,4010.50999,2871.461067,1747.112403,6602.385921,4812.066601,3341.79177,3091.487583
186.0506,3270.849614,4644.010249,3814.614156,2323.521411,11817.36367,11022.14182,2409.851114,4253.801005,2705.300122,4132.614619,1165.62762,3721.368991
156.0771,381459.0954,368922.5313,369702.1143,325823.8487,373346.174,423556.5473,279406.5482,357169.7028,328063.2817,371141.0492,283508.3576,361575.7377
